    nm         	nN
6.917904e+001	-9.016286e-002
6.982162e+001	-7.214858e-002
7.044759e+001	-5.488470e-002
7.037650e+001	-6.913740e-002
7.015603e+001	-9.014375e-002
7.051646e+001	-8.488618e-002
7.036239e+001	-1.028909e-001
7.068962e+001	-9.913417e-002
7.109983e+001	-9.162543e-002
7.149346e+001	-8.486708e-002
7.183728e+001	-8.035990e-002
7.184918e+001	-9.086071e-002
7.230918e+001	-8.110079e-002
7.248705e+001	-8.409759e-002
7.196784e+001	-1.186110e-001
7.224528e+001	-1.171055e-001
7.287125e+001	-9.984158e-002
7.293294e+001	-1.080912e-001
7.335975e+001	-9.983203e-002
7.380316e+001	-9.082250e-002
7.408060e+001	-8.931694e-002
7.427506e+001	-9.156333e-002
7.495083e+001	-7.204828e-002
7.473037e+001	-9.305458e-002
7.477545e+001	-1.020546e-001
7.583294e+001	-6.528038e-002
7.657510e+001	-4.276370e-002
7.676956e+001	-4.501009e-002
7.772747e+001	-1.273833e-002
7.758999e+001	-2.999266e-002
7.801680e+001	-2.173353e-002
7.837723e+001	-1.647596e-002
7.795760e+001	-4.648706e-002
7.800269e+001	-5.548702e-002
7.897720e+001	-2.246481e-002
7.915506e+001	-2.546161e-002
7.911716e+001	-3.821359e-002
7.926183e+001	-4.271116e-002
8.030273e+001	-6.687386e-003
8.009886e+001	-2.694329e-002
7.991159e+001	-4.644884e-002
8.017243e+001	-4.569368e-002
8.066564e+001	-3.443292e-002
8.107585e+001	-2.692417e-002
8.165204e+001	-1.191152e-002
8.214524e+001	-6.507616e-004
8.255545e+001	6.857965e-003
8.276651e+001	5.361908e-003
8.184897e+001	-4.716103e-002
8.262433e+001	-2.314357e-002
8.310093e+001	-1.263326e-002
8.312942e+001	-2.238362e-002
8.315791e+001	-3.213399e-002
8.368430e+001	-1.937245e-002
8.414431e+001	-9.612534e-003
8.360851e+001	-4.487637e-002
8.348762e+001	-6.138031e-002
8.426297e+001	-3.736290e-002
8.432465e+001	-4.561249e-002
8.470168e+001	-3.960452e-002
8.496252e+001	-3.884935e-002
8.514038e+001	-4.184614e-002
8.581615e+001	-2.233108e-002
8.581144e+001	-3.358224e-002
8.552459e+001	-5.759014e-002
8.646591e+001	-2.606871e-002
8.656078e+001	-3.281752e-002
8.695440e+001	-2.605916e-002
8.621944e+001	-7.032775e-002
8.726033e+001	-3.430397e-002
8.773694e+001	-2.379366e-002
8.741689e+001	-4.930235e-002
8.810925e+001	-2.903690e-002
8.885141e+001	-6.520218e-003
8.884670e+001	-1.777137e-002
8.874242e+001	-3.352492e-002
8.873771e+001	-4.477607e-002
8.926411e+001	-3.201459e-002
8.995647e+001	-1.174913e-002
9.030030e+001	-7.241962e-003
9.036199e+001	-1.549154e-002
9.027430e+001	-3.049470e-002
9.144797e+001	1.153225e-002
9.152625e+001	4.033065e-003
9.133898e+001	-1.547243e-002
9.146705e+001	-2.072045e-002
9.157852e+001	-2.671881e-002
9.140785e+001	-4.547398e-002
9.178487e+001	-3.946602e-002
9.231127e+001	-2.670448e-002
9.212400e+001	-4.621004e-002
9.225207e+001	-5.145801e-002
9.277846e+001	-3.869652e-002
9.310569e+001	-3.493974e-002
9.353251e+001	-2.668060e-002
9.392613e+001	-1.992230e-002
9.413718e+001	-2.141831e-002
9.453080e+001	-1.465995e-002
9.392861e+001	-5.292535e-002
9.382432e+001	-6.867890e-002
9.443370e+001	-5.216541e-002
9.505968e+001	-3.490152e-002
9.558607e+001	-2.214004e-002
9.576393e+001	-2.513684e-002
9.592519e+001	-2.888407e-002
9.620264e+001	-2.737846e-002
9.646348e+001	-2.662329e-002
9.708946e+001	-9.359401e-003
9.763245e+001	4.152461e-003
9.722942e+001	-2.510818e-002
9.709194e+001	-4.236251e-002
9.806645e+001	-9.340298e-003
9.807835e+001	-1.984110e-002
9.804045e+001	-3.259304e-002
9.808553e+001	-4.159302e-002
9.866172e+001	-2.658030e-002
9.862381e+001	-3.933228e-002
9.916681e+001	-2.582035e-002
9.987577e+001	-4.804516e-003
9.995405e+001	-1.230371e-002
9.973358e+001	-3.331000e-002
9.979527e+001	-4.155959e-002
1.002221e+002	-3.330045e-002
1.002008e+002	-4.530205e-002
1.002625e+002	-5.355157e-002
1.007059e+002	-4.454204e-002
1.007510e+002	-5.354202e-002
1.016093e+002	-2.577259e-002
1.022851e+002	-6.257539e-003
1.021808e+002	-2.201109e-002
1.023088e+002	-2.725905e-002
1.025863e+002	-2.575349e-002
1.028969e+002	-2.274715e-002
1.028092e+002	-3.775031e-002
1.026552e+002	-5.575504e-002
1.033807e+002	-3.398875e-002
1.036084e+002	-3.473436e-002
1.042343e+002	-1.747048e-002
1.044454e+002	-1.896649e-002
1.043411e+002	-3.472004e-002
1.047845e+002	-2.571052e-002
1.049624e+002	-2.870736e-002
1.053560e+002	-2.194900e-002
1.047870e+002	-5.871362e-002
1.047325e+002	-7.221600e-002
1.053419e+002	-5.570250e-002
1.058517e+002	-4.369135e-002
1.067930e+002	-1.216998e-002
1.066223e+002	-3.092510e-002
1.066508e+002	-4.067546e-002
1.080236e+002	1.035624e-002
1.081351e+002	4.357833e-003
1.074499e+002	-3.765957e-002
1.079265e+002	-2.714921e-002
1.080048e+002	-3.464839e-002
1.081827e+002	-3.764524e-002
1.088585e+002	-1.813013e-002
1.086048e+002	-4.063725e-002
1.084673e+002	-5.789159e-002
1.088941e+002	-4.963244e-002
1.090388e+002	-5.413008e-002
1.099303e+002	-2.485982e-002
1.109380e+002	9.663168e-003
1.108669e+002	-4.589598e-003
1.106133e+002	-2.709666e-002
1.106252e+002	-3.759748e-002
1.106703e+002	-4.659746e-002
1.109145e+002	-4.659267e-002
1.118392e+002	-1.582164e-002
1.119175e+002	-2.332083e-002
1.119626e+002	-3.232081e-002
1.119745e+002	-4.282157e-002
1.118370e+002	-6.007590e-002
1.129609e+002	-2.030016e-002
1.138192e+002	7.469298e-003
1.133498e+002	-2.479295e-002
1.134779e+002	-3.004097e-002
1.138217e+002	-2.553379e-002
1.137672e+002	-3.903617e-002
1.142272e+002	-2.927625e-002
1.141229e+002	-4.502981e-002
1.146825e+002	-3.076749e-002
1.151757e+002	-1.950678e-002
1.155361e+002	-1.424922e-002
1.153157e+002	-3.525550e-002
1.155931e+002	-3.374994e-002
1.157544e+002	-3.749719e-002
1.155837e+002	-5.625229e-002
1.162097e+002	-3.898841e-002
1.167029e+002	-2.772772e-002
1.162999e+002	-5.698836e-002
1.161790e+002	-7.349230e-002
1.164896e+002	-7.048591e-002
1.168002e+002	-6.747957e-002
1.169615e+002	-7.122680e-002
1.176041e+002	-5.321247e-002
1.177985e+002	-5.545893e-002
1.180760e+002	-5.395337e-002
1.185692e+002	-4.269260e-002
1.189296e+002	-3.743510e-002
1.191904e+002	-3.667992e-002
1.190696e+002	-5.318382e-002
1.186499e+002	-8.319490e-002
1.199066e+002	-3.741598e-002
1.205160e+002	-2.090250e-002
1.207934e+002	-1.939694e-002
1.205066e+002	-4.340479e-002
1.201035e+002	-7.266550e-002
1.210448e+002	-4.114407e-002
1.219862e+002	-9.622640e-003
1.215333e+002	-4.113451e-002
1.217278e+002	-4.338092e-002
1.221546e+002	-3.512177e-002
1.215524e+002	-7.338723e-002
1.219792e+002	-6.512809e-002
1.232193e+002	-2.009957e-002
1.231150e+002	-3.585306e-002
1.231435e+002	-4.560348e-002
1.232052e+002	-5.385306e-002
1.235988e+002	-4.709472e-002
1.242414e+002	-2.908043e-002
1.244524e+002	-3.057644e-002
1.243979e+002	-4.407876e-002
1.245924e+002	-4.632522e-002
1.251022e+002	-3.431408e-002
1.252469e+002	-3.881170e-002
1.254081e+002	-4.255888e-002
1.260839e+002	-2.304382e-002
1.264941e+002	-1.553507e-002
1.267052e+002	-1.703108e-002
1.265677e+002	-3.428542e-002
1.271937e+002	-1.702153e-002
1.267408e+002	-4.853341e-002
1.271345e+002	-4.177505e-002
1.269638e+002	-6.053017e-002
1.279383e+002	-2.750801e-002
1.282821e+002	-2.300083e-002
1.279621e+002	-4.850952e-002
1.285383e+002	-3.349681e-002
1.286663e+002	-3.874484e-002
1.287446e+002	-4.624402e-002
1.291050e+002	-4.098646e-002
1.290505e+002	-5.448883e-002
1.296433e+002	-3.872572e-002
1.301199e+002	-2.821542e-002
1.301318e+002	-3.871618e-002
1.302599e+002	-4.396414e-002
1.303714e+002	-4.996255e-002
1.311633e+002	-2.519469e-002
1.314408e+002	-2.368914e-002
1.314692e+002	-3.343950e-002
1.311658e+002	-5.819780e-002
1.315926e+002	-4.993867e-002
1.324343e+002	-2.291964e-002
1.325126e+002	-3.041883e-002
1.327071e+002	-3.266522e-002
1.328518e+002	-3.716286e-002
1.328968e+002	-4.616283e-002
1.334896e+002	-3.039973e-002
1.334683e+002	-4.240127e-002
1.335798e+002	-4.839967e-002
1.339070e+002	-4.464294e-002
1.340185e+002	-5.064130e-002
