    nm         	nN
9.199526e+001	-1.436739e+001
9.246522e+001	-1.435343e+001
9.251177e+001	-1.436565e+001
9.258655e+001	-1.437612e+001
9.261898e+001	-1.438921e+001
9.321597e+001	-1.436739e+001
9.343189e+001	-1.436914e+001
9.347843e+001	-1.438135e+001
9.338385e+001	-1.440230e+001
9.351507e+001	-1.440928e+001
9.370277e+001	-1.441277e+001
9.439854e+001	-1.438485e+001
9.427573e+001	-1.440754e+001
9.466101e+001	-1.439881e+001
9.487692e+001	-1.440055e+001
9.571384e+001	-1.436390e+001
9.583097e+001	-1.437175e+001
9.607511e+001	-1.437175e+001
9.661564e+001	-1.435343e+001
9.667631e+001	-1.436477e+001
9.711805e+001	-1.435255e+001
9.743276e+001	-1.434819e+001
9.760633e+001	-1.435255e+001
9.828801e+001	-1.432550e+001
9.851803e+001	-1.432637e+001
9.918559e+001	-1.430019e+001
9.899220e+001	-1.432725e+001
9.905286e+001	-1.433859e+001
9.916998e+001	-1.434645e+001
9.932943e+001	-1.435168e+001
9.954535e+001	-1.435343e+001
1.000577e+002	-1.433685e+001
1.003018e+002	-1.433685e+001
1.007012e+002	-1.432725e+001
1.006772e+002	-1.434383e+001
1.011612e+002	-1.432899e+001
1.012219e+002	-1.434034e+001
1.014943e+002	-1.433859e+001
1.018796e+002	-1.432986e+001
1.018273e+002	-1.434819e+001
1.017468e+002	-1.436826e+001
1.021886e+002	-1.435605e+001
1.025456e+002	-1.434906e+001
1.030015e+002	-1.433597e+001
1.034997e+002	-1.432026e+001
1.036168e+002	-1.432812e+001
1.038892e+002	-1.432637e+001
1.040627e+002	-1.433074e+001
1.040811e+002	-1.434470e+001
1.043252e+002	-1.434470e+001
1.044988e+002	-1.434906e+001
1.046582e+002	-1.435430e+001
1.050859e+002	-1.434296e+001
1.052171e+002	-1.434994e+001
1.053201e+002	-1.435866e+001
1.056630e+002	-1.435255e+001
1.060201e+002	-1.434557e+001
1.061513e+002	-1.435255e+001
1.070165e+002	-1.431416e+001
1.071054e+002	-1.432376e+001
1.068273e+002	-1.435605e+001
1.075372e+002	-1.432725e+001
1.079084e+002	-1.431939e+001
1.074468e+002	-1.436303e+001
1.077192e+002	-1.436128e+001
1.083867e+002	-1.433510e+001
1.083486e+002	-1.435255e+001
1.088044e+002	-1.433946e+001
1.091897e+002	-1.433074e+001
1.093915e+002	-1.433335e+001
1.094381e+002	-1.434557e+001
1.097810e+002	-1.433946e+001
1.097852e+002	-1.435430e+001
1.101987e+002	-1.434383e+001
1.101888e+002	-1.435954e+001
1.107999e+002	-1.433685e+001
1.110864e+002	-1.433423e+001
1.113870e+002	-1.433074e+001
1.111795e+002	-1.435866e+001
1.118188e+002	-1.433423e+001
1.120206e+002	-1.433685e+001
1.124624e+002	-1.432463e+001
1.125513e+002	-1.433423e+001
1.127954e+002	-1.433423e+001
1.130819e+002	-1.433161e+001
1.132555e+002	-1.433597e+001
1.132032e+002	-1.435430e+001
1.134474e+002	-1.435430e+001
1.138468e+002	-1.434470e+001
1.144296e+002	-1.432376e+001
1.143633e+002	-1.434296e+001
1.143957e+002	-1.435605e+001
1.146963e+002	-1.435255e+001
1.149263e+002	-1.435343e+001
1.155939e+002	-1.432725e+001
1.157533e+002	-1.433248e+001
1.162092e+002	-1.431939e+001
1.160723e+002	-1.434296e+001
1.165140e+002	-1.433074e+001
1.167017e+002	-1.433423e+001
1.170164e+002	-1.432986e+001
1.170630e+002	-1.434208e+001
1.173353e+002	-1.434034e+001
1.172548e+002	-1.436041e+001
1.175413e+002	-1.435779e+001
1.176302e+002	-1.436739e+001
1.179590e+002	-1.436216e+001
1.184008e+002	-1.434994e+001
1.187861e+002	-1.434121e+001
1.187479e+002	-1.435866e+001
1.194155e+002	-1.433248e+001
1.195044e+002	-1.434208e+001
1.200449e+002	-1.432376e+001
1.202044e+002	-1.432899e+001
1.203779e+002	-1.433335e+001
1.205092e+002	-1.434034e+001
1.210074e+002	-1.432463e+001
1.212515e+002	-1.432463e+001
1.214956e+002	-1.432463e+001
1.217680e+002	-1.432288e+001
1.216593e+002	-1.434470e+001
1.218752e+002	-1.434645e+001
1.221052e+002	-1.434732e+001
1.224059e+002	-1.434383e+001
1.222972e+002	-1.436565e+001
1.230917e+002	-1.433161e+001
1.232935e+002	-1.433423e+001
1.233542e+002	-1.434557e+001
1.237677e+002	-1.433510e+001
1.238142e+002	-1.434732e+001
1.245665e+002	-1.431590e+001
1.246272e+002	-1.432725e+001
1.244055e+002	-1.435605e+001
1.249884e+002	-1.433510e+001
1.257266e+002	-1.430456e+001
1.257166e+002	-1.432026e+001
1.258902e+002	-1.432463e+001
1.263461e+002	-1.431154e+001
1.266749e+002	-1.430630e+001
1.266085e+002	-1.432550e+001
1.265986e+002	-1.434121e+001
1.270545e+002	-1.432812e+001
1.268046e+002	-1.435866e+001
1.273169e+002	-1.434208e+001
1.278857e+002	-1.432201e+001
1.281863e+002	-1.431852e+001
1.280776e+002	-1.434034e+001
1.279830e+002	-1.436128e+001
1.281001e+002	-1.436914e+001
1.286971e+002	-1.434732e+001
1.291247e+002	-1.433597e+001
1.293265e+002	-1.433859e+001
1.295707e+002	-1.433859e+001
1.292361e+002	-1.437437e+001
1.296779e+002	-1.436216e+001
1.300349e+002	-1.435517e+001
1.301379e+002	-1.436390e+001
1.307914e+002	-1.433859e+001
1.313319e+002	-1.432026e+001
1.317031e+002	-1.431241e+001
1.320460e+002	-1.430630e+001
1.320079e+002	-1.432376e+001
1.321391e+002	-1.433074e+001
1.321574e+002	-1.434470e+001
1.324157e+002	-1.434383e+001
1.327304e+002	-1.433946e+001
1.328334e+002	-1.434819e+001
1.332752e+002	-1.433597e+001
1.333076e+002	-1.434906e+001
1.340457e+002	-1.431852e+001
1.340640e+002	-1.433248e+001
1.342094e+002	-1.433859e+001
1.341148e+002	-1.435954e+001
1.346271e+002	-1.434296e+001
1.348148e+002	-1.434645e+001
1.354259e+002	-1.432376e+001
1.358394e+002	-1.431328e+001
1.361259e+002	-1.431066e+001
1.361442e+002	-1.432463e+001
1.366001e+002	-1.431154e+001
1.363643e+002	-1.434121e+001
1.365379e+002	-1.434557e+001
1.371349e+002	-1.432376e+001
1.369697e+002	-1.434906e+001
1.371433e+002	-1.435343e+001
1.373874e+002	-1.435343e+001
1.376175e+002	-1.435430e+001
1.382850e+002	-1.432812e+001
1.382046e+002	-1.434819e+001
1.388015e+002	-1.432637e+001
1.393562e+002	-1.430717e+001
1.394451e+002	-1.431677e+001
1.391811e+002	-1.434819e+001
1.394958e+002	-1.434383e+001
1.399799e+002	-1.432899e+001
1.400406e+002	-1.434034e+001
1.403129e+002	-1.433859e+001
1.405712e+002	-1.433772e+001
1.405189e+002	-1.435605e+001
1.407490e+002	-1.435692e+001
1.409931e+002	-1.435692e+001
1.412373e+002	-1.435692e+001
1.412697e+002	-1.437001e+001
1.418808e+002	-1.434732e+001
1.419273e+002	-1.435954e+001
1.421997e+002	-1.435779e+001
1.427261e+002	-1.434034e+001
1.430691e+002	-1.433423e+001
1.430592e+002	-1.434994e+001
1.430351e+002	-1.436652e+001
1.434063e+002	-1.435866e+001
1.436363e+002	-1.435954e+001
1.445015e+002	-1.432114e+001
1.445481e+002	-1.433335e+001
1.445805e+002	-1.434645e+001
1.450504e+002	-1.433248e+001
1.450546e+002	-1.434732e+001
1.453835e+002	-1.434208e+001
1.456558e+002	-1.434034e+001
1.458294e+002	-1.434470e+001
1.462712e+002	-1.433248e+001
1.467411e+002	-1.431852e+001
1.468724e+002	-1.432550e+001
1.467072e+002	-1.435081e+001
1.470643e+002	-1.434383e+001
1.469697e+002	-1.436477e+001
1.472985e+002	-1.435954e+001
1.480366e+002	-1.432899e+001
1.479844e+002	-1.434732e+001
1.481579e+002	-1.435168e+001
1.487126e+002	-1.433248e+001
1.489708e+002	-1.433161e+001
1.492856e+002	-1.432725e+001
1.490639e+002	-1.435605e+001
1.496327e+002	-1.433597e+001
1.497216e+002	-1.434557e+001
1.494153e+002	-1.437961e+001
1.501675e+002	-1.434819e+001
1.507222e+002	-1.432899e+001
1.507405e+002	-1.434296e+001
1.509282e+002	-1.434645e+001
1.516240e+002	-1.431852e+001
1.517834e+002	-1.432376e+001
1.518723e+002	-1.433335e+001
1.522153e+002	-1.432725e+001
1.523606e+002	-1.433335e+001
1.522096e+002	-1.435779e+001
1.527924e+002	-1.433685e+001
1.533330e+002	-1.431852e+001
1.530972e+002	-1.434819e+001
1.534402e+002	-1.434208e+001
1.537831e+002	-1.433597e+001
1.544507e+002	-1.430979e+001
1.542573e+002	-1.433685e+001
1.547696e+002	-1.432026e+001
1.546750e+002	-1.434121e+001
1.549756e+002	-1.433772e+001
1.552339e+002	-1.433685e+001
1.551252e+002	-1.435866e+001
1.556939e+002	-1.433859e+001
1.560228e+002	-1.433335e+001
1.557588e+002	-1.436477e+001
1.559465e+002	-1.436826e+001
1.562894e+002	-1.436216e+001
1.568017e+002	-1.434557e+001
1.572717e+002	-1.433161e+001
1.572618e+002	-1.434732e+001
1.572942e+002	-1.436041e+001
1.577783e+002	-1.434557e+001
1.577402e+002	-1.436303e+001
1.579278e+002	-1.436652e+001
1.585530e+002	-1.434296e+001
1.585855e+002	-1.435605e+001
1.587308e+002	-1.436216e+001
1.587350e+002	-1.437699e+001
1.590921e+002	-1.437001e+001
1.598585e+002	-1.433772e+001
1.604131e+002	-1.431852e+001
1.606431e+002	-1.431939e+001
1.605909e+002	-1.433772e+001
1.608350e+002	-1.433772e+001
1.611780e+002	-1.433161e+001
1.612810e+002	-1.434034e+001
1.617086e+002	-1.432899e+001
1.616422e+002	-1.434819e+001
1.618299e+002	-1.435168e+001
1.621870e+002	-1.434470e+001
1.623747e+002	-1.434819e+001
1.628164e+002	-1.433597e+001
1.627924e+002	-1.435255e+001
1.629659e+002	-1.435692e+001
1.633512e+002	-1.434819e+001
1.638776e+002	-1.433074e+001
1.634302e+002	-1.437350e+001
1.638861e+002	-1.436041e+001
1.644972e+002	-1.433772e+001
1.647413e+002	-1.433772e+001
1.647596e+002	-1.435168e+001
1.648626e+002	-1.436041e+001
1.653608e+002	-1.434470e+001
1.660848e+002	-1.431503e+001
1.661596e+002	-1.432550e+001
1.663191e+002	-1.433074e+001
1.661257e+002	-1.435779e+001
1.662851e+002	-1.436303e+001
1.666704e+002	-1.435430e+001
1.668581e+002	-1.435779e+001
1.672998e+002	-1.434557e+001
1.674029e+002	-1.435430e+001
1.675623e+002	-1.435954e+001
1.681875e+002	-1.433597e+001
1.683611e+002	-1.434034e+001
1.689016e+002	-1.432201e+001
1.692728e+002	-1.431416e+001
1.691500e+002	-1.433685e+001
1.692247e+002	-1.434732e+001
1.695112e+002	-1.434470e+001
1.695578e+002	-1.435692e+001
1.696467e+002	-1.436652e+001
1.704836e+002	-1.432986e+001
1.701632e+002	-1.436477e+001
1.704497e+002	-1.436216e+001
1.710608e+002	-1.433946e+001
1.712202e+002	-1.434470e+001
1.714220e+002	-1.434732e+001
1.718638e+002	-1.433510e+001
1.724749e+002	-1.431241e+001
1.726061e+002	-1.431939e+001
1.725680e+002	-1.433685e+001
1.729674e+002	-1.432725e+001
1.727881e+002	-1.435343e+001
1.731310e+002	-1.434732e+001
1.734599e+002	-1.434208e+001
1.736193e+002	-1.434732e+001
1.740328e+002	-1.433685e+001
1.745593e+002	-1.431939e+001
1.749022e+002	-1.431328e+001
1.748499e+002	-1.433161e+001
1.747836e+002	-1.435081e+001
1.746325e+002	-1.437524e+001
1.752577e+002	-1.435168e+001
1.758830e+002	-1.432812e+001
1.757743e+002	-1.434994e+001
1.760890e+002	-1.434557e+001
1.763896e+002	-1.434208e+001
1.767043e+002	-1.433772e+001
1.768496e+002	-1.434383e+001
1.771926e+002	-1.433772e+001
1.776484e+002	-1.432463e+001
1.778220e+002	-1.432899e+001
1.778544e+002	-1.434208e+001
1.780280e+002	-1.434645e+001
1.784274e+002	-1.433685e+001
1.783187e+002	-1.435866e+001
1.790427e+002	-1.432899e+001
1.794844e+002	-1.431677e+001
1.794463e+002	-1.433423e+001
1.790836e+002	-1.437175e+001
1.794547e+002	-1.436390e+001
1.802493e+002	-1.432986e+001
1.804934e+002	-1.432986e+001
1.804976e+002	-1.434470e+001
1.807277e+002	-1.434557e+001
1.812117e+002	-1.433074e+001
1.813571e+002	-1.433685e+001
1.816294e+002	-1.433510e+001
1.820994e+002	-1.432114e+001
1.826117e+002	-1.430456e+001
1.823336e+002	-1.433685e+001
1.824366e+002	-1.434557e+001
1.825537e+002	-1.435343e+001
1.828261e+002	-1.435168e+001
1.831408e+002	-1.434732e+001
1.832297e+002	-1.435692e+001
1.834738e+002	-1.435692e+001
1.840849e+002	-1.433423e+001
1.843291e+002	-1.433423e+001
1.846014e+002	-1.433248e+001
1.850714e+002	-1.431852e+001
1.853579e+002	-1.431590e+001
1.851645e+002	-1.434296e+001
1.853381e+002	-1.434732e+001
1.857939e+002	-1.433423e+001
1.856852e+002	-1.435605e+001
1.856612e+002	-1.437263e+001
1.861735e+002	-1.435605e+001
1.865447e+002	-1.434819e+001
1.864783e+002	-1.436739e+001
1.870047e+002	-1.434994e+001
1.877146e+002	-1.432114e+001
1.878176e+002	-1.432986e+001
1.881747e+002	-1.432288e+001
1.885458e+002	-1.431503e+001
1.882677e+002	-1.434732e+001
1.886248e+002	-1.434034e+001
1.886996e+002	-1.435081e+001
1.887038e+002	-1.436565e+001
1.894419e+002	-1.433510e+001
1.897001e+002	-1.433423e+001
