    nm         	nN
7.833380e+001	9.054145e+000
7.846670e+001	9.047381e+000
7.874792e+001	9.049636e+000
7.897351e+001	9.048508e+000
7.945868e+001	9.063164e+000
7.929494e+001	9.038361e+000
8.013237e+001	9.074438e+000
7.969052e+001	9.032724e+000
8.013861e+001	9.045126e+000
8.038275e+001	9.045126e+000
8.105333e+001	9.071056e+000
8.139016e+001	9.076692e+000
8.133766e+001	9.058654e+000
8.187845e+001	9.076692e+000
8.204843e+001	9.072183e+000
8.258923e+001	9.090222e+000
8.248109e+001	9.068801e+000
8.253984e+001	9.057527e+000
8.252441e+001	9.041743e+000
8.302813e+001	9.057527e+000
8.321665e+001	9.054145e+000
8.370181e+001	9.068801e+000
8.407573e+001	9.076692e+000
8.441259e+001	9.082330e+000
8.426737e+001	9.058654e+000
8.454860e+001	9.060909e+000
8.512647e+001	9.081202e+000
8.496271e+001	9.056399e+000
8.544789e+001	9.071056e+000
8.569204e+001	9.071056e+000
8.597326e+001	9.073311e+000
8.593928e+001	9.056399e+000
8.620198e+001	9.057527e+000
8.639050e+001	9.054145e+000
8.693128e+001	9.072183e+000
8.680463e+001	9.049636e+000
8.716000e+001	9.056399e+000
8.736707e+001	9.054145e+000
8.787078e+001	9.069929e+000
8.798513e+001	9.062036e+000
8.800679e+001	9.048508e+000
8.852903e+001	9.065419e+000
8.906984e+001	9.083458e+000
8.912856e+001	9.072183e+000
8.902045e+001	9.050763e+000
8.941290e+001	9.059781e+000
8.963850e+001	9.058654e+000
8.975287e+001	9.050763e+000
9.025658e+001	9.066547e+000
9.057489e+001	9.071056e+000
9.046676e+001	9.049636e+000
9.085922e+001	9.058654e+000
9.065840e+001	9.031597e+000
9.147730e+001	9.066547e+000
9.170289e+001	9.065419e+000
9.181726e+001	9.057527e+000
9.246929e+001	9.082330e+000
9.224992e+001	9.054145e+000
9.288340e+001	9.077820e+000
9.286798e+001	9.062036e+000
9.301942e+001	9.056399e+000
9.300400e+001	9.040616e+000
9.348916e+001	9.055272e+000
9.364062e+001	9.049636e+000
9.390330e+001	9.050763e+000
9.414744e+001	9.050763e+000
9.463260e+001	9.065419e+000
9.445031e+001	9.039488e+000
9.487987e+001	9.050763e+000
9.508692e+001	9.048508e+000
9.542377e+001	9.054145e+000
9.596455e+001	9.072183e+000
9.613454e+001	9.067674e+000
9.637868e+001	9.067674e+000
9.623346e+001	9.043998e+000
9.671864e+001	9.058654e+000
9.685154e+001	9.051890e+000
9.663216e+001	9.023704e+000
9.696902e+001	9.029343e+000
9.760252e+001	9.053018e+000
9.827308e+001	9.078947e+000
9.855430e+001	9.081202e+000
9.866867e+001	9.073311e+000
9.869031e+001	9.059781e+000
9.886030e+001	9.055272e+000
9.916006e+001	9.058654e+000
9.953400e+001	9.066547e+000
9.935171e+001	9.040616e+000
9.987396e+001	9.057527e+000
9.987706e+001	9.042870e+000
1.006033e+002	9.072183e+000
1.009401e+002	9.077820e+000
1.007207e+002	9.049636e+000
1.008722e+002	9.043998e+000
1.015242e+002	9.068801e+000
1.018981e+002	9.076692e+000
1.019013e+002	9.062036e+000
1.019044e+002	9.047381e+000
1.022783e+002	9.055272e+000
1.022072e+002	9.036106e+000
1.028778e+002	9.062036e+000
1.030663e+002	9.058654e+000
1.036071e+002	9.076692e+000
1.037030e+002	9.067674e+000
1.037431e+002	9.055272e+000
1.038575e+002	9.047381e+000
1.042314e+002	9.055272e+000
1.041975e+002	9.038361e+000
1.049237e+002	9.067674e+000
1.050380e+002	9.059781e+000
1.053749e+002	9.065419e+000
1.059713e+002	9.086840e+000
1.058261e+002	9.063164e+000
1.061444e+002	9.067674e+000
1.059992e+002	9.043998e+000
1.060579e+002	9.032724e+000
1.066729e+002	9.055272e+000
1.069355e+002	9.056399e+000
1.073836e+002	9.068801e+000
1.076278e+002	9.068801e+000
1.077792e+002	9.063164e+000
1.080790e+002	9.066547e+000
1.085271e+002	9.078947e+000
1.081779e+002	9.042870e+000
1.083479e+002	9.038361e+000
1.086477e+002	9.041743e+000
1.090587e+002	9.051890e+000
1.095624e+002	9.067674e+000
1.093616e+002	9.040616e+000
1.096242e+002	9.041743e+000
1.103504e+002	9.071056e+000
1.105575e+002	9.068801e+000
1.110056e+002	9.081202e+000
1.111755e+002	9.076692e+000
1.110674e+002	9.055272e+000
1.114413e+002	9.063164e+000
1.115928e+002	9.057527e+000
1.118740e+002	9.059781e+000
1.125817e+002	9.087967e+000
1.125477e+002	9.071056e+000
1.124952e+002	9.053018e+000
1.131472e+002	9.077820e+000
1.129649e+002	9.051890e+000
1.134687e+002	9.067674e+000
1.138055e+002	9.073311e+000
1.138642e+002	9.062036e+000
1.134224e+002	9.020323e+000
1.138890e+002	9.033852e+000
1.141888e+002	9.037234e+000
1.145256e+002	9.042870e+000
1.149181e+002	9.051890e+000
1.151437e+002	9.050763e+000
1.157030e+002	9.069929e+000
1.158174e+002	9.062036e+000
1.158947e+002	9.051890e+000
1.161017e+002	9.049636e+000
1.164386e+002	9.055272e+000
1.166271e+002	9.051890e+000
1.167971e+002	9.047381e+000
1.169856e+002	9.043998e+000
1.174893e+002	9.059781e+000
1.180672e+002	9.080074e+000
1.184040e+002	9.085712e+000
1.176655e+002	9.025960e+000
1.182063e+002	9.043998e+000
1.187100e+002	9.059781e+000
1.188429e+002	9.053018e+000
1.196433e+002	9.086840e+000
1.196835e+002	9.074438e+000
1.195197e+002	9.049636e+000
1.200420e+002	9.066547e+000
1.202861e+002	9.066547e+000
1.201594e+002	9.043998e+000
1.204963e+002	9.049636e+000
1.211298e+002	9.073311e+000
1.211514e+002	9.059781e+000
1.216922e+002	9.077820e+000
1.216397e+002	9.059781e+000
1.215501e+002	9.039488e+000
1.218684e+002	9.043998e+000
1.225390e+002	9.069929e+000
1.227646e+002	9.068801e+000
1.231200e+002	9.075565e+000
1.231416e+002	9.062036e+000
1.230150e+002	9.039488e+000
1.235928e+002	9.059781e+000
1.242263e+002	9.083458e+000
1.243963e+002	9.078947e+000
1.247332e+002	9.084585e+000
1.248105e+002	9.074438e+000
1.245540e+002	9.043998e+000
1.252431e+002	9.071056e+000
1.250794e+002	9.046254e+000
1.254533e+002	9.054145e+000
1.258457e+002	9.063164e+000
1.257376e+002	9.041743e+000
1.261857e+002	9.054145e+000
1.270232e+002	9.090222e+000
1.268409e+002	9.064292e+000
1.274187e+002	9.084585e+000
1.275702e+002	9.078947e+000
1.273137e+002	9.048508e+000
1.278545e+002	9.066547e+000
1.282285e+002	9.074438e+000
1.285097e+002	9.076692e+000
1.285684e+002	9.065419e+000
1.285715e+002	9.050763e+000
1.285746e+002	9.036106e+000
1.292081e+002	9.059781e+000
1.296748e+002	9.073311e+000
1.295481e+002	9.050763e+000
1.299776e+002	9.062036e+000
1.302959e+002	9.066547e+000
1.301693e+002	9.043998e+000
1.307657e+002	9.065419e+000
1.308615e+002	9.056399e+000
