    nm         	nN
4.839105e+001	-7.648111e+000
4.872162e+001	-7.644303e+000
4.924228e+001	-7.632116e+000
4.938273e+001	-7.636686e+000
4.917750e+001	-7.656491e+000
4.949079e+001	-7.653443e+000
5.013244e+001	-7.635925e+000
4.997908e+001	-7.653443e+000
4.994667e+001	-7.665631e+000
5.067476e+001	-7.644303e+000
5.119542e+001	-7.632116e+000
5.099021e+001	-7.651920e+000
5.094054e+001	-7.664869e+000
5.170318e+001	-7.642018e+000
5.234483e+001	-7.624499e+000
5.251984e+001	-7.627546e+000
5.234919e+001	-7.645826e+000
5.238594e+001	-7.654966e+000
5.254366e+001	-7.658775e+000
5.301247e+001	-7.648874e+000
5.320478e+001	-7.651158e+000
5.360447e+001	-7.644303e+000
5.341652e+001	-7.663346e+000
5.338414e+001	-7.675532e+000
5.376653e+001	-7.669439e+000
5.444276e+001	-7.650397e+000
5.466963e+001	-7.651158e+000
5.458538e+001	-7.665631e+000
5.472583e+001	-7.670200e+000
5.458974e+001	-7.686958e+000
5.516226e+001	-7.672486e+000
5.542370e+001	-7.671724e+000
5.575426e+001	-7.667915e+000
5.620580e+001	-7.658775e+000
5.613883e+001	-7.672486e+000
5.605460e+001	-7.686958e+000
5.636787e+001	-7.683911e+000
5.716508e+001	-7.659537e+000
5.668334e+001	-7.691527e+000
5.715215e+001	-7.681626e+000
5.767281e+001	-7.669439e+000
5.812437e+001	-7.660298e+000
5.753891e+001	-7.696860e+000
5.799045e+001	-7.687720e+000
5.840743e+001	-7.680103e+000
5.854788e+001	-7.684672e+000
5.834266e+001	-7.704476e+000
5.901887e+001	-7.685435e+000
5.891737e+001	-7.700668e+000
5.912693e+001	-7.702192e+000
5.937107e+001	-7.702192e+000
5.918314e+001	-7.721233e+000
5.961739e+001	-7.712855e+000
5.977512e+001	-7.716664e+000
6.008840e+001	-7.713616e+000
6.031526e+001	-7.714378e+000
6.088778e+001	-7.699906e+000
6.083810e+001	-7.712855e+000
6.103039e+001	-7.715141e+000
6.139554e+001	-7.709808e+000
6.110388e+001	-7.733421e+000
6.155543e+001	-7.724281e+000
6.224894e+001	-7.704476e+000
6.226840e+001	-7.714378e+000
6.221872e+001	-7.727327e+000
6.258385e+001	-7.721995e+000
6.265515e+001	-7.729613e+000
6.255365e+001	-7.744846e+000
6.295333e+001	-7.737991e+000
6.354315e+001	-7.722757e+000
6.442675e+001	-7.694575e+000
6.653747e+001	-7.612313e+000
6.716184e+001	-7.595555e+000
6.683565e+001	-7.620691e+000
6.682054e+001	-7.632116e+000
6.725481e+001	-7.623737e+000
6.789645e+001	-7.606219e+000
6.800232e+001	-7.612313e+000
6.802180e+001	-7.622214e+000
6.840419e+001	-7.616121e+000
6.863107e+001	-7.616882e+000
6.890977e+001	-7.615359e+000
6.877368e+001	-7.632116e+000
6.891413e+001	-7.636686e+000
7.009155e+001	-7.595555e+000
6.992090e+001	-7.613836e+000
7.000950e+001	-7.620691e+000
7.054746e+001	-7.607742e+000
7.072248e+001	-7.610788e+000
7.115673e+001	-7.602410e+000
7.077868e+001	-7.629831e+000
7.114379e+001	-7.624499e+000
7.149165e+001	-7.619929e+000
7.182219e+001	-7.616121e+000
7.173795e+001	-7.630593e+000
