    nm         	nN
7.306645e+001	-1.386349e-001
7.286290e+001	-1.588763e-001
7.357074e+001	-1.379110e-001
7.366547e+001	-1.446666e-001
7.399218e+001	-1.409332e-001
7.458402e+001	-1.252126e-001
7.454619e+001	-1.379618e-001
7.447521e+001	-1.522093e-001
7.488477e+001	-1.447300e-001
7.504578e+001	-1.484887e-001
7.502452e+001	-1.604889e-001
7.579864e+001	-1.365268e-001
7.592651e+001	-1.417839e-001
7.560696e+001	-1.672698e-001
7.583426e+001	-1.680316e-001
7.674095e+001	-1.380759e-001
7.733279e+001	-1.223553e-001
7.759322e+001	-1.216188e-001
7.760509e+001	-1.321203e-001
7.826323e+001	-1.134027e-001
7.933562e+001	-7.595489e-002
7.982803e+001	-6.472950e-002
7.995590e+001	-6.998661e-002
8.048147e+001	-5.726282e-002
8.075847e+001	-5.577709e-002
8.075377e+001	-6.702786e-002
8.073251e+001	-7.902781e-002
8.137406e+001	-6.105958e-002
8.156821e+001	-6.331988e-002
8.216006e+001	-4.759904e-002
8.217193e+001	-5.810081e-002
8.279692e+001	-4.088156e-002
8.234481e+001	-7.236107e-002
8.225726e+001	-8.735807e-002
8.276626e+001	-7.538326e-002
8.312611e+001	-7.015150e-002
8.308827e+001	-8.290067e-002
8.321614e+001	-8.815802e-002
8.362571e+001	-8.067843e-002
8.438326e+001	-5.746576e-002
8.437856e+001	-6.871652e-002
8.448986e+001	-7.472284e-002
8.430288e+001	-9.421507e-002
8.517643e+001	-6.575775e-002
8.560257e+001	-5.752918e-002
8.569729e+001	-6.428470e-002
8.572574e+001	-7.403705e-002
8.628444e+001	-5.981485e-002
8.682658e+001	-4.634162e-002
8.657332e+001	-6.883068e-002
8.645262e+001	-8.532608e-002
8.686219e+001	-7.784649e-002
8.695692e+001	-8.460225e-002
8.706822e+001	-9.060857e-002
8.722922e+001	-9.436728e-002
8.743995e+001	-9.587837e-002
8.783294e+001	-8.914821e-002
8.791110e+001	-9.665294e-002
8.843666e+001	-8.392892e-002
8.838225e+001	-9.742752e-002
8.852669e+001	-1.019354e-001
8.863799e+001	-1.079417e-001
8.942869e+001	-8.323045e-002
8.894344e+001	-1.162084e-001
8.900502e+001	-1.244625e-001
8.951402e+001	-1.124877e-001
9.018871e+001	-9.302108e-002
9.006802e+001	-1.095163e-001
9.070958e+001	-9.154803e-002
9.055574e+001	-1.095416e-001
9.096532e+001	-1.020623e-001
9.082805e+001	-1.193067e-001
9.151932e+001	-9.909081e-002
9.227687e+001	-7.587792e-002
9.175849e+001	-1.103543e-001
9.213491e+001	-1.043733e-001
9.256105e+001	-9.614473e-002
9.232436e+001	-1.178844e-001
9.261794e+001	-1.156494e-001
9.316007e+001	-1.021764e-001
9.280739e+001	-1.291607e-001
9.363122e+001	-1.029510e-001
9.369281e+001	-1.112049e-001
9.382067e+001	-1.164620e-001
9.383255e+001	-1.269638e-001
9.437468e+001	-1.134906e-001
9.417113e+001	-1.337320e-001
9.474641e+001	-1.187604e-001
9.510627e+001	-1.135286e-001
9.501871e+001	-1.285256e-001
9.516315e+001	-1.330336e-001
9.605327e+001	-1.038270e-001
9.621428e+001	-1.075857e-001
9.655756e+001	-1.031032e-001
9.751397e+001	-7.089985e-002
9.767498e+001	-7.465856e-002
9.767027e+001	-8.590954e-002
9.804670e+001	-7.992836e-002
9.827400e+001	-8.069025e-002
9.838529e+001	-8.669679e-002
9.925883e+001	-5.823948e-002
9.937013e+001	-6.424579e-002
9.929916e+001	-7.849337e-002
9.984129e+001	-6.502036e-002
9.928976e+001	-1.009951e-001
1.000805e+002	-7.628380e-002
1.005563e+002	-6.580762e-002
1.009493e+002	-5.907747e-002
1.007458e+002	-7.931868e-002
1.013045e+002	-6.509646e-002
1.017306e+002	-5.686790e-002
1.015933e+002	-7.411229e-002
1.020858e+002	-6.288690e-002
1.022136e+002	-6.814402e-002
1.022255e+002	-7.864557e-002
1.025191e+002	-7.641065e-002
1.032932e+002	-5.244877e-002
1.036365e+002	-4.796600e-002
1.029690e+002	-8.918540e-002
1.029808e+002	-9.968695e-002
1.034235e+002	-9.070918e-002
1.041645e+002	-6.824549e-002
1.037787e+002	-9.672818e-002
1.042545e+002	-8.625199e-002
1.046144e+002	-8.102002e-002
1.045269e+002	-9.601703e-002
1.049033e+002	-9.003608e-002
1.053128e+002	-8.255649e-002
1.053744e+002	-9.081064e-002
1.051709e+002	-1.110519e-001
1.053319e+002	-1.148106e-001
1.058906e+002	-1.005884e-001
1.069133e+002	-6.538819e-002
1.066932e+002	-8.637884e-002
1.062411e+002	-1.178581e-001
1.064021e+002	-1.216171e-001
1.070602e+002	-1.028994e-001
1.072046e+002	-1.074073e-001
1.080119e+002	-8.194681e-002
1.086535e+002	-6.397857e-002
1.082014e+002	-9.545809e-002
1.081469e+002	-1.089565e-001
1.089211e+002	-8.499437e-002
1.088832e+002	-9.774374e-002
1.091602e+002	-9.625802e-002
1.093710e+002	-9.776912e-002
1.096977e+002	-9.403577e-002
1.102564e+002	-7.981334e-002
1.102185e+002	-9.256273e-002
1.101144e+002	-1.083087e-001
1.106731e+002	-9.408651e-002
1.110827e+002	-8.660715e-002
1.111443e+002	-9.486108e-002
1.110402e+002	-1.106071e-001
1.110354e+002	-1.218581e-001
1.113290e+002	-1.196229e-001
1.116392e+002	-1.166388e-001
1.115516e+002	-1.316358e-001
1.120606e+002	-1.196609e-001
1.124370e+002	-1.136800e-001
1.128466e+002	-1.062006e-001
1.128419e+002	-1.174514e-001
1.131686e+002	-1.137180e-001
1.131639e+002	-1.249690e-001
1.137226e+002	-1.107466e-001
1.136517e+002	-1.249944e-001
1.139121e+002	-1.242579e-001
1.136754e+002	-1.459975e-001
1.137370e+002	-1.542514e-001
1.139146e+002	-1.572611e-001
1.149704e+002	-1.205624e-001
1.148994e+002	-1.348101e-001
1.150438e+002	-1.393181e-001
1.169282e+002	-6.515902e-002
1.174372e+002	-5.318444e-002
1.180787e+002	-3.521598e-002
1.186872e+002	-1.874616e-002
1.190636e+002	-1.276498e-002
1.192743e+002	-1.427608e-002
1.193856e+002	-2.028261e-002
1.187678e+002	-5.925417e-002
1.191774e+002	-5.177481e-002
1.201669e+002	-1.807305e-002
1.201125e+002	-3.157142e-002
1.201906e+002	-3.907615e-002
1.209151e+002	-1.736191e-002
1.211589e+002	-1.737459e-002
1.212536e+002	-2.413011e-002
1.211495e+002	-3.987610e-002
1.218574e+002	-1.891105e-002
1.225486e+002	1.305014e-003
1.218314e+002	-4.216176e-002
1.224067e+002	-2.719035e-002
1.226174e+002	-2.870145e-002
1.229110e+002	-2.646651e-002
1.227571e+002	-4.446012e-002
1.232164e+002	-3.473313e-002
1.237751e+002	-2.051092e-002
1.236544e+002	-3.700612e-002
1.240640e+002	-2.952675e-002
1.243410e+002	-2.804103e-002
1.245683e+002	-2.880291e-002
1.247790e+002	-3.031401e-002
1.247743e+002	-4.156476e-002
1.251839e+002	-3.408540e-002
1.252455e+002	-4.233933e-002
1.255888e+002	-3.785679e-002
1.260149e+002	-2.962822e-002
1.266896e+002	-1.016135e-002
1.270992e+002	-2.681995e-003
1.272933e+002	-4.942293e-003
1.273383e+002	-1.394544e-002
1.273999e+002	-2.219959e-002
1.277266e+002	-1.846625e-002
1.280699e+002	-1.398348e-002
1.281481e+002	-2.148844e-002
1.276628e+002	-5.446635e-002
1.280061e+002	-4.998359e-002
1.286311e+002	-3.276456e-002
1.291898e+002	-1.854235e-002
1.290360e+002	-3.653595e-002
1.291141e+002	-4.404068e-002
1.298385e+002	-2.232643e-002
