    nm         	nN
7.853640e+001	-5.663253e-001
7.876547e+001	-5.668976e-001
7.901631e+001	-5.666432e-001
7.909304e+001	-5.730020e-001
8.095453e+001	-5.115707e-001
8.954163e+001	-1.946828e-001
9.286143e+001	-7.786097e-002
9.332994e+001	-6.933892e-002
9.405962e+001	-5.089663e-002
9.478931e+001	-3.245434e-002
9.562783e+001	-9.878209e-003
9.500805e+001	-4.269256e-002
9.541123e+001	-3.665173e-002
9.533559e+001	-4.879791e-002
9.589115e+001	-3.696973e-002
9.638142e+001	-2.762092e-002
9.628399e+001	-4.059478e-002
9.627365e+001	-5.026065e-002
9.643743e+001	-5.331331e-002
9.655768e+001	-5.801860e-002
9.698264e+001	-5.115100e-002
9.764702e+001	-3.518900e-002
9.820260e+001	-2.335990e-002
9.784399e+001	-4.625401e-002
9.798600e+001	-5.013344e-002
9.823684e+001	-4.987905e-002
9.868358e+001	-4.218378e-002
9.921737e+001	-3.118236e-002
1.000994e+002	-6.952698e-003
1.003067e+002	-8.351829e-003
9.975224e+001	-3.868593e-002
1.005907e+002	-1.611070e-002
1.005151e+002	-2.825687e-002
1.007659e+002	-2.800249e-002
1.016045e+002	-5.426354e-003
1.013329e+002	-2.501341e-002
1.015185e+002	-2.723931e-002
1.012252e+002	-4.765313e-002
1.016284e+002	-4.161138e-002
1.019445e+002	-3.887670e-002
1.023041e+002	-3.448941e-002
1.026856e+002	-2.927441e-002
1.032847e+002	-1.579270e-002
1.035137e+002	-1.636508e-002
1.035687e+002	-2.355067e-002
1.038631e+002	-2.164274e-002
1.033304e+002	-5.115006e-002
1.036682e+002	-4.758951e-002
1.044632e+002	-2.666692e-002
1.053235e+002	-3.264014e-003
1.054002e+002	-9.623749e-003
1.054552e+002	-1.680932e-002
1.051401e+002	-3.804991e-002
1.054563e+002	-3.531523e-002
1.059683e+002	-2.514057e-002
1.057620e+002	-4.224733e-002
1.057517e+002	-5.191320e-002
1.058502e+002	-5.744617e-002
1.063622e+002	-4.727150e-002
1.069178e+002	-3.544242e-002
1.071251e+002	-3.684155e-002
1.070930e+002	-4.733419e-002
1.074526e+002	-4.294690e-002
1.079429e+002	-3.359808e-002
1.080196e+002	-3.995781e-002
1.079440e+002	-5.210399e-002
1.084560e+002	-4.192933e-002
1.078797e+002	-7.309017e-002
1.081523e+002	-7.200901e-002
1.088167e+002	-5.604700e-002
1.091764e+002	-5.165878e-002
1.097972e+002	-3.735031e-002
1.098740e+002	-4.371002e-002
1.100595e+002	-4.593504e-002
1.102668e+002	-4.733416e-002
1.104524e+002	-4.956007e-002
1.106597e+002	-5.095921e-002
1.111499e+002	-4.161132e-002
1.115967e+002	-3.391604e-002
1.114557e+002	-4.854252e-002
1.117501e+002	-4.663459e-002
1.121750e+002	-3.976699e-002
1.122953e+002	-4.447227e-002
1.124373e+002	-4.835171e-002
1.130364e+002	-3.487000e-002
1.135049e+002	-2.634796e-002
1.131245e+002	-5.006884e-002
1.136148e+002	-4.072003e-002
1.135827e+002	-5.121357e-002
1.140512e+002	-4.269154e-002
1.142150e+002	-4.574422e-002
1.147487e+002	-3.474279e-002
1.151084e+002	-3.035457e-002
1.151851e+002	-3.671430e-002
1.153054e+002	-4.141959e-002
1.152515e+002	-5.273991e-002
1.154153e+002	-5.579165e-002
1.163626e+002	-2.908261e-002
1.162434e+002	-4.288231e-002
1.169731e+002	-2.444002e-002
1.171369e+002	-2.749269e-002
1.171701e+002	-3.550595e-002
1.177474e+002	-2.285008e-002
1.173235e+002	-4.822448e-002
1.174655e+002	-5.210391e-002
1.180864e+002	-3.779453e-002
1.182502e+002	-4.084719e-002
1.188057e+002	-2.901901e-002
1.187736e+002	-3.951166e-002
1.182409e+002	-6.901896e-002
1.188400e+002	-5.553726e-002
1.195044e+002	-3.957525e-002
1.198205e+002	-3.684056e-002
1.208984e+002	-5.170937e-003
1.201263e+002	-4.377265e-002
1.204860e+002	-3.938445e-002
1.209327e+002	-3.169009e-002
1.214447e+002	-2.151452e-002
1.217391e+002	-1.960660e-002
1.215982e+002	-3.423306e-002
1.223061e+002	-1.661752e-002
1.224698e+002	-1.967019e-002
1.224595e+002	-2.933697e-002
1.231239e+002	-1.337496e-002
1.232441e+002	-1.808026e-002
1.232773e+002	-2.609351e-002
1.231799e+002	-3.906645e-002
1.231696e+002	-4.873231e-002
1.231810e+002	-5.757234e-002
1.237583e+002	-4.491739e-002
1.241615e+002	-3.887565e-002
1.241729e+002	-4.771475e-002
1.249461e+002	-2.761983e-002
1.252840e+002	-2.405840e-002
1.246207e+002	-5.852628e-002
1.247410e+002	-6.323158e-002
1.254271e+002	-4.644279e-002
1.262438e+002	-2.469434e-002
1.257547e+002	-5.254814e-002
1.269632e+002	-1.591792e-002
1.268440e+002	-2.971761e-002
1.265507e+002	-5.013143e-002
1.270192e+002	-4.161030e-002
1.276183e+002	-2.812767e-002
1.282174e+002	-1.464596e-002
1.281418e+002	-2.679214e-002
1.284796e+002	-2.323160e-002
1.282734e+002	-4.033834e-002
1.291337e+002	-1.693547e-002
1.290363e+002	-2.990840e-002
1.288518e+002	-4.618838e-002
1.291680e+002	-4.345371e-002
1.296582e+002	-3.410582e-002
1.294302e+002	-5.203933e-002
1.298116e+002	-4.682436e-002
1.307807e+002	-1.928854e-002
1.307704e+002	-2.895443e-002
1.305424e+002	-4.688796e-002
1.302926e+002	-6.564824e-002
1.306088e+002	-6.291354e-002
1.311643e+002	-5.108538e-002
1.320028e+002	-2.850923e-002
1.317748e+002	-4.644277e-002
1.320910e+002	-4.370807e-002
1.322547e+002	-4.676073e-002
1.331803e+002	-2.087757e-002
1.332353e+002	-2.806405e-002
1.331161e+002	-4.186374e-002
1.336499e+002	-3.086232e-002
1.334436e+002	-4.796909e-002
1.336292e+002	-5.019498e-002
1.342500e+002	-3.588651e-002
1.341526e+002	-4.885944e-002
1.341641e+002	-5.769855e-002
1.347849e+002	-4.339007e-002
1.350357e+002	-4.313569e-002
1.358307e+002	-2.221309e-002
1.361033e+002	-2.113193e-002
1.358318e+002	-4.071898e-002
1.363438e+002	-3.054432e-002
1.360070e+002	-5.261075e-002
1.364320e+002	-4.574316e-002
1.365957e+002	-4.879584e-002
1.374125e+002	-2.704646e-002
1.372280e+002	-4.332646e-002
1.370000e+002	-6.125998e-002
1.372726e+002	-6.017881e-002
1.385029e+002	-2.272185e-002
1.382096e+002	-4.313566e-002
