    nm         	nN
1.219735e+002	-4.544683e+000
1.219688e+002	-4.555934e+000
1.224618e+002	-4.544683e+000
1.221585e+002	-4.569435e+000
1.223031e+002	-4.573936e+000
1.226965e+002	-4.567185e+000
1.232227e+002	-4.554434e+000
1.238816e+002	-4.535682e+000
1.234953e+002	-4.564185e+000
1.236897e+002	-4.566435e+000
1.237514e+002	-4.574686e+000
1.239955e+002	-4.574686e+000
1.244719e+002	-4.564185e+000
1.252137e+002	-4.541683e+000
1.252422e+002	-4.551434e+000
1.256688e+002	-4.543183e+000
1.258466e+002	-4.546183e+000
1.259746e+002	-4.551434e+000
1.261524e+002	-4.554434e+000
1.258657e+002	-4.578436e+000
1.266075e+002	-4.555934e+000
1.271171e+002	-4.543933e+000
1.276930e+002	-4.528931e+000
1.277049e+002	-4.539432e+000
1.276836e+002	-4.551434e+000
1.277785e+002	-4.558184e+000
1.283046e+002	-4.545433e+000
1.285322e+002	-4.546183e+000
1.285109e+002	-4.558184e+000
1.293855e+002	-4.529682e+000
1.294139e+002	-4.539432e+000
1.291106e+002	-4.564185e+000
1.296699e+002	-4.549934e+000
1.299970e+002	-4.546183e+000
1.296771e+002	-4.571686e+000
1.299710e+002	-4.569435e+000
1.308456e+002	-4.540933e+000
1.311561e+002	-4.537932e+000
1.310021e+002	-4.555934e+000
1.315449e+002	-4.542433e+000
1.315235e+002	-4.554434e+000
1.321493e+002	-4.537182e+000
1.321611e+002	-4.547684e+000
1.320403e+002	-4.564185e+000
1.322513e+002	-4.565685e+000
1.327277e+002	-4.555184e+000
1.326068e+002	-4.571686e+000
1.329837e+002	-4.565685e+000
1.334767e+002	-4.554434e+000
1.335715e+002	-4.561185e+000
1.333843e+002	-4.580686e+000
1.336783e+002	-4.578436e+000
1.344533e+002	-4.554434e+000
1.346808e+002	-4.555184e+000
1.345268e+002	-4.573186e+000
1.354677e+002	-4.541683e+000
1.352639e+002	-4.561935e+000
1.357072e+002	-4.552934e+000
1.362665e+002	-4.538682e+000
1.362286e+002	-4.551434e+000
1.373354e+002	-4.512430e+000
1.366505e+002	-4.554434e+000
1.365961e+002	-4.567935e+000
1.370559e+002	-4.558184e+000
1.371673e+002	-4.564185e+000
1.373119e+002	-4.568685e+000
1.379708e+002	-4.549934e+000
1.382481e+002	-4.548434e+000
1.384093e+002	-4.552184e+000
1.383051e+002	-4.567935e+000
1.383501e+002	-4.576936e+000
1.389758e+002	-4.559685e+000
1.388716e+002	-4.575436e+000
1.393812e+002	-4.563435e+000
1.398908e+002	-4.551434e+000
1.399358e+002	-4.560435e+000
1.397155e+002	-4.581437e+000
1.404573e+002	-4.558935e+000
1.409669e+002	-4.546933e+000
1.407797e+002	-4.566435e+000
1.413224e+002	-4.552934e+000
1.413177e+002	-4.564185e+000
1.417609e+002	-4.555184e+000
1.419885e+002	-4.555934e+000
1.421663e+002	-4.558935e+000
1.419127e+002	-4.581437e+000
1.425219e+002	-4.564935e+000
1.426499e+002	-4.570186e+000
1.427281e+002	-4.577686e+000
1.431547e+002	-4.569435e+000
1.433989e+002	-4.569435e+000
1.436430e+002	-4.569435e+000
1.438374e+002	-4.571686e+000
1.445295e+002	-4.551434e+000
1.449727e+002	-4.542433e+000
1.450012e+002	-4.552184e+000
1.453946e+002	-4.545433e+000
1.449918e+002	-4.574686e+000
1.454847e+002	-4.563435e+000
1.458782e+002	-4.556684e+000
1.457408e+002	-4.573936e+000
1.457692e+002	-4.583687e+000
1.464447e+002	-4.564185e+000
1.467054e+002	-4.563435e+000
1.470325e+002	-4.559685e+000
1.472269e+002	-4.561935e+000
1.474545e+002	-4.562685e+000
1.481134e+002	-4.543933e+000
1.483907e+002	-4.542433e+000
1.483694e+002	-4.554434e+000
1.487794e+002	-4.546933e+000
