    nm         	nN
1.251134e+002	7.397777e-002
1.251917e+002	6.647862e-002
1.249380e+002	4.397170e-002
1.252155e+002	4.547722e-002
1.257585e+002	5.898895e-002
1.255380e+002	3.798281e-002
1.260976e+002	5.224493e-002
1.263584e+002	5.300007e-002
1.262873e+002	3.874741e-002
1.266810e+002	4.550565e-002
1.266265e+002	3.200340e-002
1.268375e+002	3.050736e-002
1.272975e+002	4.026715e-002
1.278737e+002	5.527967e-002
1.278192e+002	4.177741e-002
1.282294e+002	4.928603e-002
1.282579e+002	3.953572e-002
1.281868e+002	2.528308e-002
1.290617e+002	5.380259e-002
1.294886e+002	6.206161e-002
1.294507e+002	4.930974e-002
1.293298e+002	3.280592e-002
1.301383e+002	5.832388e-002
1.302498e+002	5.232551e-002
1.304442e+002	5.007908e-002
1.309872e+002	6.359082e-002
1.307336e+002	4.108390e-002
1.308285e+002	3.433515e-002
1.311557e+002	3.809182e-002
1.314663e+002	4.109812e-002
1.310633e+002	1.183769e-002
1.315731e+002	2.384866e-002
1.320829e+002	3.585962e-002
1.326425e+002	5.012174e-002
1.331191e+002	6.063193e-002
1.329484e+002	4.187695e-002
1.327113e+002	2.012041e-002
1.329722e+002	2.087554e-002
1.337309e+002	4.414233e-002
1.335603e+002	2.538736e-002
1.333730e+002	5.881542e-003
1.343309e+002	3.815344e-002
1.349237e+002	5.391634e-002
1.351679e+002	5.392108e-002
1.350802e+002	3.891805e-002
1.352747e+002	3.667162e-002
1.354858e+002	3.517559e-002
1.356636e+002	3.217877e-002
1.361734e+002	4.418974e-002
1.360193e+002	2.618515e-002
1.358487e+002	7.429720e-003
1.366572e+002	3.294812e-002
1.373994e+002	5.546452e-002
1.374942e+002	4.871577e-002
1.375061e+002	3.821506e-002
1.376342e+002	3.296708e-002
1.381938e+002	4.722921e-002
1.381559e+002	3.447734e-002
1.382342e+002	2.697819e-002
1.390759e+002	5.399693e-002
1.391542e+002	4.649777e-002
1.389835e+002	2.774280e-002
1.395431e+002	4.200492e-002
1.405176e+002	7.502676e-002
1.397992e+002	3.150897e-002
1.401762e+002	3.751682e-002
1.407690e+002	5.327972e-002
1.405652e+002	3.302396e-002
1.406766e+002	2.702559e-002
1.410205e+002	3.153265e-002
1.414307e+002	3.904129e-002
1.419571e+002	5.180264e-002
1.411059e+002	2.281277e-003
1.414331e+002	6.037963e-003
1.424575e+002	4.131141e-002
1.423698e+002	2.630838e-002
1.421327e+002	4.551406e-003
1.427421e+002	2.106513e-002
1.434344e+002	4.133037e-002
1.437119e+002	4.283588e-002
1.441055e+002	4.959413e-002
1.443829e+002	5.109965e-002
1.442621e+002	3.459583e-002
1.450872e+002	6.086417e-002
1.452982e+002	5.936814e-002
1.448786e+002	2.935733e-002
1.450233e+002	2.485974e-002
1.453339e+002	2.786603e-002
1.460927e+002	5.113283e-002
1.461875e+002	4.438406e-002
1.459339e+002	2.187715e-002
1.463939e+002	3.163693e-002
1.466381e+002	3.164167e-002
1.471645e+002	4.440303e-002
1.471432e+002	3.240154e-002
1.468896e+002	9.894623e-003
1.476483e+002	3.316141e-002
1.480088e+002	3.841888e-002
1.480206e+002	2.791818e-002
1.483811e+002	3.317564e-002
1.489075e+002	4.593698e-002
1.491683e+002	4.669211e-002
